time,zdeflection,velocity,force,indentation,famp,fphat,freq_bas
2.941324366008444713e+02,1.194085802893756565e+01,7.292333228475457645e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.333896859893527533e-09,1.178939579012876635e+02,1.066639697950377595e+05
2.941402492983742718e+02,1.198347724713027240e+01,3.615877791360106244e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.633516087886002876e-09,1.183070732576364321e+02,1.133304679072276194e+05
2.941480619959040155e+02,1.199733383371168749e+01,-6.926092240604972972e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.443148643062004176e-09,1.176223974201670757e+02,1.199969660194174794e+05
2.941558746934338160e+02,1.198239400088786510e+01,-3.754238418277973324e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.851700355913557247e-09,1.168138731172805791e+02,1.266634641316073394e+05
2.941636873909635597e+02,1.193869427547294748e+01,-7.430209479789946272e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.496203449477103490e-09,1.158184785713307576e+02,1.333299622437971993e+05
2.941715000884933033e+02,1.186633881095317733e+01,-1.108835147849922805e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.265198563852565714e-09,1.149324542961250586e+02,1.399964603559870739e+05
2.941793127860231039e+02,1.176550204742010131e+01,-1.471988391319199764e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.094390930805704924e-09,1.142128117866562320e+02,1.466629584681769193e+05
2.941871254835529044e+02,1.163642524677095835e+01,-1.831609041706156404e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.688436702154116328e-10,1.132676615421705009e+02,1.533294565803667647e+05
2.941949381810826480e+02,1.147941887281982076e+01,-2.186833969380564668e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.709114522489233377e-10,1.126049178122275123e+02,1.599959546925566392e+05
2.942027508786123917e+02,1.129485904097731108e+01,-2.536810519133718117e+03,0.000000000000000000e+00,0.000000000000000000e+00,7.922557213170867805e-10,1.118082177831905284e+02,1.666624528047465137e+05
2.942105635761421922e+02,1.108318933376240167e+01,-2.880698747202168306e+03,0.000000000000000000e+00,0.000000000000000000e+00,7.285327914761457681e-10,1.111133618128631326e+02,1.733289509169363591e+05
2.942183762736719927e+02,1.084491709912350466e+01,-3.217673165522047384e+03,0.000000000000000000e+00,0.000000000000000000e+00,6.720609978343347207e-10,1.103929066608688885e+02,1.799954490291262046e+05
2.942261889712017364e+02,1.058061479286085493e+01,-3.546925050722731612e+03,0.000000000000000000e+00,0.000000000000000000e+00,6.271546259614734639e-10,1.092530535228699904e+02,1.866619471413160791e+05
2.942340016687314801e+02,1.029091589943960905e+01,-3.867663960124832101e+03,0.000000000000000000e+00,0.000000000000000000e+00,5.873189377484540025e-10,1.075725420249643776e+02,1.933284452535059536e+05
2.942418143662612806e+02,9.976516752410240940e+00,-4.179120251532423026e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.441876614876270226e-08,8.035137218370563517e+01,1.999949433656957990e+05
2.942496270637910811e+02,9.638170801377588859e+00,-4.480546082455261057e+03,0.000000000000000000e+00,0.000000000000000000e+00,5.183462770699510600e-10,1.128035675789785302e+02,2.066614414778856444e+05
2.942574397613208248e+02,9.276691348047148011e+00,-4.771218287171496740e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.942635091152173517e-10,1.107457985144570927e+02,2.133279395900755189e+05
2.942652524588505685e+02,8.892944953380686357e+00,-5.050438834796899755e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.698255064240070935e-10,1.096727431934915700e+02,2.199944377022653935e+05
2.942730651563803690e+02,8.487853507963876609e+00,-5.317537821498540325e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.494365304107346732e-10,1.091473597619614964e+02,2.266609358144552389e+05
2.942808778539101695e+02,8.062388850242442118e+00,-5.571873940389940799e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.296492553415519743e-10,1.087000382322092804e+02,2.333274339266450843e+05
2.942886905514399132e+02,7.617572293250231219e+00,-5.812836804579134878e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.121984399540389629e-10,1.082923124007160993e+02,2.399939320388349588e+05
2.942965032489696569e+02,7.154471827356900349e+00,-6.039848197686090316e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.962910944206918139e-10,1.080012026831526271e+02,2.466604301510248333e+05
2.943043159464994574e+02,6.674198711285583840e+00,-6.252363115536978512e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.815113990303449100e-10,1.076613432923092120e+02,2.533269282632146787e+05
2.943121286440292579e+02,6.177905599981412088e+00,-6.449871419911267367e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.682320153408364218e-10,1.075275869731640341e+02,2.599934263754045242e+05
2.943199413415590016e+02,5.666783631589775716e+00,-6.631899086188920592e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.547756787941308579e-10,1.073389358847313559e+02,2.666599244875943987e+05
2.943277540390887452e+02,5.142059366006660248e+00,-6.798009006111333292e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.438171762303549435e-10,1.071052744797895997e+02,2.733264225997842732e+05
2.943355667366185457e+02,4.604992374722489679e+00,-6.947802612122717619e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.336741994718947492e-10,1.070462986134009924e+02,2.799929207119741477e+05
2.943433794341483463e+02,4.056871549415903111e+00,-7.080920167447089625e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.239655793998942447e-10,1.070755551184906977e+02,2.866594188241639640e+05
2.943511921316780899e+02,3.499012681391838964e+00,-7.197042280360074074e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.179066782748024266e-10,1.078380899914385367e+02,2.933259169363538385e+05
2.943590048292078336e+02,2.932754658076545784e+00,-7.295890120501591809e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.846397855858184369e-09,-1.548021618331208344e+02,2.999924150485437131e+05
2.943668175267376341e+02,2.359456665062298786e+00,-7.377226411844955692e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.887836636870097508e-10,1.034076744343929164e+02,3.066589131607335294e+05
2.943746302242674346e+02,1.780494746320383292e+00,-7.440855980592610649e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.829474617284866344e-10,1.045163393583706295e+02,3.133254112729234039e+05
2.943824429217971783e+02,1.197258438536349390e+00,-7.486625870536590810e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.771504811135885262e-10,1.047246572816774801e+02,3.199919093851132784e+05
2.943902556193269220e+02,6.111476983340401459e-01,-7.514426418476741674e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.702012282342259803e-10,1.047700676243121052e+02,3.266584074973031529e+05
2.943980683168567225e+02,2.356923202744871937e-02,-7.524190630687641715e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.635701181067920457e-10,1.046974740468981082e+02,3.333249056094930274e+05
2.944058810143865230e+02,-5.640665890031392182e-01,-7.515895221997885528e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.579864744975545403e-10,1.046807715171997870e+02,3.399914037216828438e+05
2.944136937119162667e+02,-1.150349345382812194e+00,-7.489559916495848483e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.514094536538240048e-10,1.046492090214343449e+02,3.466579018338727183e+05
2.944215064094460104e+02,-1.733871789476403302e+00,-7.445247961395698439e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.459433510676037734e-10,1.045330283655280965e+02,3.533243999460625928e+05
2.944293191069758109e+02,-2.313233343831777589e+00,-7.383065693794297658e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.403185315914999138e-10,1.044840804749123322e+02,3.599908980582524091e+05
2.944371318045056114e+02,-2.887043386748633811e+00,-7.303162183942539741e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.349722561828274147e-10,1.042946888912478727e+02,3.666573961704422836e+05
2.944449445020353551e+02,-3.453924669930210190e+00,-7.205729388237823514e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.301809547491307661e-10,1.043414397538875704e+02,3.733238942826321581e+05
2.944527571995650987e+02,-4.012516488142906290e+00,-7.091000890905133019e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.243535994485785431e-10,1.042377352642578074e+02,3.799903923948220327e+05
2.944605698970948424e+02,-4.561478134391093064e+00,-6.959252248385666462e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.192254789983922804e-10,1.040194867529528437e+02,3.866568905070119072e+05
2.944683825946246998e+02,-5.099491900386884602e+00,-6.810799457130083283e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.116978903070111475e-10,1.036677167537728224e+02,3.933233886192017235e+05
2.944761952921544435e+02,-5.625266446681060906e+00,-6.645998927479247868e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.266860937228754507e-09,-1.744237468387512990e+01,3.999898867313915980e+05
2.944840079896841871e+02,-6.137539755980873757e+00,-6.465246119859573810e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.166816779852364232e-10,1.049108224629213311e+02,4.066563848435814725e+05
2.944918206872139308e+02,-6.635082184853804854e+00,-6.268974803920377781e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.091801391232005692e-10,1.044998919187050177e+02,4.133228829557712888e+05
2.944996333847437882e+02,-7.116699582798587720e+00,-6.057656158249017608e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.042966959507498608e-10,1.042934767585879570e+02,4.199893810679611634e+05
2.945074460822735318e+02,-7.581235763984732756e+00,-5.831797163480017844e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.003908194938545944e-10,1.043186396004801253e+02,4.266558791801510379e+05
2.945152587798032755e+02,-8.027575886002924932e+00,-5.591940112291311380e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.965018664717695873e-10,1.041948563078964298e+02,4.333223772923409124e+05
2.945230714773330192e+02,-8.454648410758411003e+00,-5.338660489208959916e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.929647520651904935e-10,1.041786759159852096e+02,4.399888754045307869e+05
2.945308841748628197e+02,-8.861428375698004345e+00,-5.072566339938946840e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.897322414389120060e-10,1.041185097523845400e+02,4.466553735167206032e+05
2.945386968723926202e+02,-9.246939267237504367e+00,-4.794296217983560382e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.866295877061497233e-10,1.040480854651912637e+02,4.533218716289104777e+05
2.945465095699223639e+02,-9.610255745714200160e+00,-4.504518037185793219e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.835609204355455653e-10,1.040971234467690323e+02,4.599883697411003523e+05
2.945543222674521076e+02,-9.950505805064754128e+00,-4.203927345512645843e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.807353290543651267e-10,1.039960459619822046e+02,4.666548678532901686e+05
2.945621349649819081e+02,-1.026687247797417868e+01,-3.893245467934396856e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.780152544123602208e-10,1.039457713068579352e+02,4.733213659654800431e+05
2.945699476625117086e+02,-1.055859666264355212e+01,-3.573218256046274291e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.757033104441396462e-10,1.039294760028723488e+02,4.799878640776699176e+05
2.945777603600414523e+02,-1.082497779822566031e+01,-3.244613671156366763e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.736963749022833575e-10,1.037855012845787428e+02,4.866543621898597921e+05
2.945855730575711959e+02,-1.106537698098443911e+01,-2.908220414665208864e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.730209211046094438e-10,1.036795180163468899e+02,4.933208603020496666e+05
2.945933857551009964e+02,-1.127920742555271971e+01,-2.564468758002387403e+03,2.889288295043561661e+01,1.982074255527189466e-01,1.488057197687956429e-09,1.072766416309220574e+02,4.999873584142394830e+05
2.946011984526307970e+02,-1.146588045267896838e+01,-2.213133525128304882e+03,7.818074043387501604e+01,3.848804526789675884e-01,1.599256499612197502e-10,1.048559060384215513e+02,5.066538565264293575e+05
2.946090111501605406e+02,-1.162482891376925309e+01,-1.854702114313379752e+03,1.313120066922396063e+02,5.438289137692519093e-01,1.596097555532533673e-10,1.043864514514667832e+02,5.133203546386192320e+05
2.946168238476902843e+02,-1.175552446539724372e+01,-1.490038019559391614e+03,1.813875842373623186e+02,6.745244653972419790e-01,1.582788752203326603e-10,1.043304798755259242e+02,5.199868527508090483e+05
2.946246365452200848e+02,-1.185752012224326357e+01,-1.120198013754713202e+03,2.240474826054687583e+02,7.765201222432627226e-01,1.561622035454311268e-10,1.042945157375392569e+02,5.266533508629989810e+05
2.946324492427498853e+02,-1.193045647099586937e+01,-7.463771073080946508e+02,2.563437249500229882e+02,8.494564709958681847e-01,1.543685624304873471e-10,1.042120857815348813e+02,5.333198489751887973e+05
2.946402619402796290e+02,-1.197407411567727209e+01,-3.698670476917833980e+02,2.763390438169080312e+02,8.930741156772704636e-01,1.525541019348601297e-10,1.042991237316173994e+02,5.399863470873786137e+05
2.946480746378093727e+02,-1.198821483454440440e+01,7.986718240389663492e+00,2.829281838607431041e+02,9.072148345444027706e-01,1.502182086169526587e-10,1.043011990719582514e+02,5.466528451995685464e+05
2.946558873353391732e+02,-1.197282710715072973e+01,3.858097015106371259e+02,2.757604633519652566e+02,8.918271071507286596e-01,1.485844789806765435e-10,1.042869216922329372e+02,5.533193433117583627e+05
2.946637000328689737e+02,-1.192796714408087766e+01,7.622282030345173780e+02,2.552177303468708374e+02,8.469671440808757001e-01,1.465863045891057734e-10,1.043354261665250959e+02,5.599858414239482954e+05
2.946715127303987174e+02,-1.185379749801962035e+01,1.135897059048304072e+03,2.224382953549363435e+02,7.727974980196187227e-01,1.447861836043126667e-10,1.043376049240488328e+02,5.666523395361381117e+05
2.946793254279284611e+02,-1.175058368548271481e+01,1.505531436039621894e+03,1.793982872263889590e+02,6.695836854827125206e-01,1.431328019757286109e-10,1.044752198771706020e+02,5.733188376483279280e+05
2.946871381254582616e+02,-1.161868812528139472e+01,1.869942251632739726e+03,1.290941805571940506e+02,5.376881252813937584e-01,1.408770327184141442e-10,1.045489666001587068e+02,5.799853357605178608e+05
2.946949508229880621e+02,-1.145856105890295318e+01,2.228077818370280966e+03,7.596119535500879749e+01,3.775610589029518849e-01,1.394393573671968177e-10,1.047966369479743349e+02,5.866518338727076771e+05
2.947027635205178058e+02,-1.127072756774335183e+01,2.579090901702147676e+03,2.705868307548411877e+01,1.897275677433507279e-01,1.369052367857996472e-10,1.052998269673674230e+02,5.933183319848974934e+05
2.947105762180475494e+02,-1.105576626060373790e+01,2.922512254100000064e+03,0.000000000000000000e+00,0.000000000000000000e+00,6.918467780844067330e-10,-1.310931488536216989e+02,5.999848300970874261e+05
2.947183889155773500e+02,-1.081426302599805922e+01,3.258579994679866559e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.361088648574991593e-10,1.030110336063976462e+02,6.066513282092772424e+05
2.947262016131071505e+02,-1.054680469349236738e+01,3.586828075237770918e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.340203598866274725e-10,1.036989738156630807e+02,6.133178263214670587e+05
2.947340143106368942e+02,-1.025403305441485635e+01,3.906467723284280964e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.323104524884655926e-10,1.038515285035479820e+02,6.199843244336569915e+05
2.947418270081666378e+02,-9.936649125805459448e+00,4.216731242041880250e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.307105371803315516e-10,1.041111816814017317e+02,6.266508225458468078e+05
2.947496397056964383e+02,-9.595414896786774506e+00,4.516873906250100845e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.292181939893070607e-10,1.041017218988267956e+02,6.333173206580367405e+05
2.947574524032262389e+02,-9.231150932625265426e+00,4.806175820722010030e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.277322184777430827e-10,1.041998942478324466e+02,6.399838187702265568e+05
2.947652651007559825e+02,-8.844731255398848191e+00,5.083943141630124046e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.262813197433508928e-10,1.041913840172380503e+02,6.466503168824163731e+05
2.947730777982857262e+02,-8.437082596289060987e+00,5.349508439654797257e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.250460181617229467e-10,1.042197276021816634e+02,6.533168149946063058e+05
2.947808904958155267e+02,-8.009183265076522673e+00,5.602234212878835933e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.236476597184627202e-10,1.043649812902098972e+02,6.599833131067961222e+05
2.947887031933453272e+02,-7.562060428323972516e+00,5.841513879907985938e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.223187718381831410e-10,1.043041310099584820e+02,6.666498112189860549e+05
2.947965158908750709e+02,-7.096787378005517510e+00,6.066773180571967714e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.210297892381317747e-10,1.043381403660301885e+02,6.733163093311758712e+05
2.948043285884048146e+02,-6.614480913004328499e+00,6.277471503551555543e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.197311221267649099e-10,1.043216122172736391e+02,6.799828074433656875e+05
2.948121412859346151e+02,-6.116298556069775572e+00,6.473103177059964764e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.183247016340309453e-10,1.041967649954121526e+02,6.866493055555556202e+05
2.948199539834644156e+02,-5.603435709683415311e+00,6.653198751490771429e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.168861636803450013e-10,1.038503638010097063e+02,6.933158036677454365e+05
2.948277666809941593e+02,-5.077124389051726361e+00,6.817325440186587912e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.673028298471542093e-10,2.102184925097910906e+01,6.999823017799352529e+05
2.948355793785239030e+02,-4.538627630984942485e+00,6.965089435343553305e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.163755178737907602e-10,1.058127123173635766e+02,7.066487998921251856e+05
2.948433920760537035e+02,-3.989237973831247785e+00,7.096136023729471162e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.145603438155668552e-10,1.053458322577527042e+02,7.133152980043150019e+05
2.948512047735834471e+02,-3.430273316521751159e+00,7.210151090222954736e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.134256251624465148e-10,1.052488559958726881e+02,7.199817961165048182e+05
2.948590174711132477e+02,-2.863075001850338364e+00,7.306861089469865874e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.121633467034093412e-10,1.051828138840547098e+02,7.266482942286947509e+05
2.948668301686429913e+02,-2.289004387476971214e+00,7.386033814407666796e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.111621918009733322e-10,1.052063925725997677e+02,7.333147923408845672e+05
2.948746428661727919e+02,-1.709439405713713223e+00,7.447479157207516437e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.101566187917135346e-10,1.052470275365260903e+02,7.399812904530745000e+05
2.948824555637025355e+02,-1.125771070264742768e+00,7.491049345365131558e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.091023130488786848e-10,1.052668173703788312e+02,7.466477885652643163e+05
2.948902682612323360e+02,-5.393997732771240727e-01,7.516639389763168765e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.081673554468525744e-10,1.053290083387053357e+02,7.533142866774541326e+05
2.948980809587620797e+02,4.826617255933246531e-02,7.524188210168306796e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.071549602354869273e-10,1.053442673540577772e+02,7.599807847896440653e+05
2.949058936562918802e+02,6.358154323438942601e-01,7.513678523873346421e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.062314173842144619e-10,1.054238128975603388e+02,7.666472829018338816e+05
2.949137063538216239e+02,1.221838651205325865e+00,7.485135040780145573e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.053741236076887304e-10,1.055129024237664055e+02,7.733137810140238144e+05
2.949215190513514244e+02,1.804929418097060312e+00,7.438626123360966631e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.044990924466237062e-10,1.055248868544454410e+02,7.799802791262136307e+05
2.949293317488811681e+02,2.383688181956983065e+00,7.374263434299968139e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.038063017452047571e-10,1.056689365441446000e+02,7.866467772384034470e+05
2.949371444464109686e+02,2.956726055662346031e+00,7.292201230552780544e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.035189426704391195e-10,1.058341458968024540e+02,7.933132753505933797e+05
2.949449571439407123e+02,3.522667596712036886e+00,7.192636482387196338e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.737413430547259073e-10,1.283082048007956644e+02,7.999797734627831960e+05
2.949527698414705128e+02,4.080154339138879926e+00,7.075808233956283402e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.905374424243177358e-11,1.054009415741813598e+02,8.066462715749730123e+05
2.949605825390002565e+02,4.627848109783650798e+00,6.941996927131635857e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.900731918010525228e-11,1.056179367449147293e+02,8.133127696871629450e+05
2.949683952365300570e+02,5.164434482599271625e+00,6.791523606827761796e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.850829336723428505e-11,1.057262253265092369e+02,8.199792677993527614e+05
2.949762079340598007e+02,5.688625516962444451e+00,6.624749386174818937e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.770676782390366464e-11,1.057680375464828018e+02,8.266457659115425777e+05
2.949840206315896012e+02,6.199163202322817590e+00,6.442074432457019611e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.694444992254079136e-11,1.058869924791805772e+02,8.333122640237325104e+05
2.949918333291194017e+02,6.694822133059767033e+00,6.243937243273059721e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.618280516356999793e-11,1.059359550877012879e+02,8.399787621359223267e+05
2.949996460266491454e+02,7.174412574788879837e+00,6.030813307770662504e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.550653236673868300e-11,1.059563027603625613e+02,8.466452602481122594e+05
2.950074587241788890e+02,7.636783395657523066e+00,5.803214261559855004e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.473623960364561882e-11,1.060985695664026167e+02,8.533117583603020757e+05
2.950152714217086896e+02,8.080824801235124255e+00,5.561686353900688118e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.393331705426646125e-11,1.061479859501985317e+02,8.599782564724918921e+05
2.950230841192384901e+02,8.505470931236034815e+00,5.306809221993149549e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.324849959600762663e-11,1.062110049979155093e+02,8.666447545846818248e+05
2.950308968167682337e+02,8.909702640099409265e+00,5.039194634222216337e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.241726481685776023e-11,1.063204281930953670e+02,8.733112526968716411e+05
2.950387095142979774e+02,9.292549680086340302e+00,4.759484855851421344e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.169910462985489745e-11,1.063398287365992303e+02,8.799777508090615738e+05
2.950465222118277779e+02,9.653093066678392731e+00,4.468351161282578687e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.074375884873015336e-11,1.064706120461262913e+02,8.866442489212513901e+05
2.950543349093575785e+02,9.990467516371259293e+00,4.166492369655000402e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.970752849888919770e-11,1.066801478258790610e+02,8.933107470334412064e+05
2.950621476068873221e+02,1.030386319613545254e+01,3.854632946977450501e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.867998207103343746e-11,-1.153421567554662346e+02,8.999772451456311392e+05
2.950699603044170658e+02,1.059252772148087196e+01,3.533521319799508547e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.000226893024523925e-11,1.062798630720102864e+02,9.066437432578209555e+05
2.950777730019468663e+02,1.085576842067023229e+01,3.203928302861243992e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.901105095164907402e-11,1.064615171058246972e+02,9.133102413700107718e+05
2.950855856994766668e+02,1.109295321869000972e+01,2.866644854971208133e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.816116007127704826e-11,1.066551766658675717e+02,9.199767394822007045e+05
2.950933983970064105e+02,1.130351304989445893e+01,2.522480604438881073e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.740008181359907418e-11,1.066262547493448807e+02,9.266432375943905208e+05
2.951012110945361542e+02,1.148694236369409083e+01,2.172261533709393461e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.682414180908312518e-11,1.067205482564740748e+02,9.333097357065803371e+05
2.951090237920659547e+02,1.164280091399125183e+01,1.816828241210852411e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.613507537238401295e-11,1.068413013678332533e+02,9.399762338187702699e+05
2.951168364895957552e+02,1.177071467661249571e+01,1.457033833993008102e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.556839973986980686e-11,1.068704909220096226e+02,9.466427319309600862e+05
