time,zdeflection,velocity,force,indentation,famp,fphat,freq_bas
3.358121330724070486e+00,1.020496415264146428e+01,-2.355218234986928292e+04,0.000000000000000000e+00,0.000000000000000000e+00,9.426072630027578906e-11,1.534975457245944597e+02,1.571923828125000000e+07
3.365949119373776721e+00,9.666844779454518033e+00,-2.456033637637537686e+04,0.000000000000000000e+00,0.000000000000000000e+00,9.307488658927148513e-11,1.548597873335207566e+02,1.606855468750000000e+07
3.373776908023483401e+00,9.106774914724294234e+00,-2.551471735364684355e+04,0.000000000000000000e+00,0.000000000000000000e+00,9.211791777057317338e-11,1.562317652676202897e+02,1.641787109375000000e+07
3.381604696673189636e+00,8.525983126218175556e+00,-2.641302635551055573e+04,0.000000000000000000e+00,0.000000000000000000e+00,9.115032182361185920e-11,1.576725853849201542e+02,1.676718750000000000e+07
3.389432485322896316e+00,7.925748079086888609e+00,-2.725308634920027907e+04,0.000000000000000000e+00,0.000000000000000000e+00,9.023310501914219747e-11,1.590532199044611161e+02,1.711650390625000000e+07
3.397260273972602551e+00,7.307395735896006883e+00,-2.803284794720512582e+04,0.000000000000000000e+00,0.000000000000000000e+00,8.942430554044732945e-11,1.604644125583617154e+02,1.746582031250000000e+07
3.405088062622309231e+00,6.672296258630717070e+00,-2.875039438192092712e+04,0.000000000000000000e+00,0.000000000000000000e+00,8.862098593691018558e-11,1.618478286869445526e+02,1.781513671875000000e+07
3.412915851272015466e+00,6.021861176940742411e+00,-2.940394673991630771e+04,0.000000000000000000e+00,0.000000000000000000e+00,8.798054235413050134e-11,1.632155801208338346e+02,1.816445312500000000e+07
3.420743639921721702e+00,5.357540315468460435e+00,-2.999186894964183011e+04,0.000000000000000000e+00,0.000000000000000000e+00,8.737076540860432009e-11,1.646431217617044922e+02,1.851376953125000000e+07
3.428571428571428381e+00,4.680818438138454773e+00,-3.051267179444614885e+04,0.000000000000000000e+00,0.000000000000000000e+00,8.678368365297514422e-11,1.660334050154704073e+02,1.886308593750000000e+07
3.436399217221134617e+00,3.993211902627580745e+00,-3.096501698588654472e+04,0.000000000000000000e+00,0.000000000000000000e+00,8.629359020422453232e-11,1.674390852597059620e+02,1.921240234375000000e+07
3.444227005870841740e+00,3.296265359831681341e+00,-3.134772120861631265e+04,0.000000000000000000e+00,0.000000000000000000e+00,8.580518875953171399e-11,1.688345399137481877e+02,1.956171875000000000e+07
3.452054794520547532e+00,2.591548092674116344e+00,-3.165975907128999825e+04,0.000000000000000000e+00,0.000000000000000000e+00,8.543528209073108404e-11,1.702027437616096677e+02,1.991103515625000000e+07
3.459882583170254655e+00,1.880650505178136811e+00,-3.190026610081598483e+04,0.000000000000000000e+00,0.000000000000000000e+00,8.512230514757015074e-11,1.716202693021150765e+02,2.026035156250000000e+07
3.467710371819960891e+00,1.165180535987924371e+00,-3.206854158413404002e+04,0.000000000000000000e+00,0.000000000000000000e+00,8.481987408006065552e-11,1.730159443718312104e+02,2.060966796875000000e+07
3.475538160469667570e+00,4.467599527719482988e-01,-3.216405069980120243e+04,0.000000000000000000e+00,0.000000000000000000e+00,8.460323382960460969e-11,1.744182834043768082e+02,2.095898437500000000e+07
3.483365949119373806e+00,-2.729794061265219951e-01,-3.218642610647407128e+04,0.000000000000000000e+00,0.000000000000000000e+00,8.439162154306080074e-11,1.758217397820761789e+02,2.130830078125000000e+07
3.491193737769080041e+00,-9.923993678459200884e-01,-3.213546951425682346e+04,0.000000000000000000e+00,0.000000000000000000e+00,8.427111947357815830e-11,1.771905663178832526e+02,2.165761718750000000e+07
3.499021526418786721e+00,-1.709859199956347053e+00,-3.201115300844679223e+04,0.000000000000000000e+00,0.000000000000000000e+00,8.422277642370933033e-11,1.786006371682547638e+02,2.200693359375000000e+07
3.506849315068492956e+00,-2.423719485933256035e+00,-3.181361906569112762e+04,0.000000000000000000e+00,0.000000000000000000e+00,8.418122523728791585e-11,1.800000000000000000e+02,-2.235625000000000000e+07
3.514677103718199636e+00,-3.132345898330685774e+00,-3.154318098161307353e+04,0.000000000000000000e+00,0.000000000000000000e+00,8.422277642374902207e-11,-1.786006371682554459e+02,-2.200693359375000000e+07
3.522504892367905871e+00,-3.834113021859268056e+00,-3.120032307360636332e+04,0.000000000000000000e+00,0.000000000000000000e+00,8.427111947357641347e-11,-1.771905663178843042e+02,-2.165761718750000000e+07
3.530332681017612551e+00,-4.527408182094273315e+00,-3.078569942648819415e+04,0.000000000000000000e+00,0.000000000000000000e+00,8.439162154306494957e-11,-1.758217397820685619e+02,-2.130830078125000000e+07
3.538160469667318786e+00,-5.210635215501641326e+00,-3.030013304002060977e+04,0.000000000000000000e+00,0.000000000000000000e+00,8.460323382960457091e-11,-1.744182834043769788e+02,-2.095898437500000000e+07
3.545988258317025021e+00,-5.882218251510042961e+00,-2.974461474943555368e+04,0.000000000000000000e+00,0.000000000000000000e+00,8.481987408006419689e-11,-1.730159443718370369e+02,-2.060966796875000000e+07
3.553816046966731701e+00,-6.540605436625501312e+00,-2.912030093587825831e+04,0.000000000000000000e+00,0.000000000000000000e+00,8.512230514756925893e-11,-1.716202693021140533e+02,-2.026035156250000000e+07
3.561643835616437936e+00,-7.184272596123853383e+00,-2.842851127529418955e+04,0.000000000000000000e+00,0.000000000000000000e+00,8.543528209071296361e-11,-1.702027437616230259e+02,-1.991103515625000000e+07
3.569471624266145060e+00,-7.811726886648406420e+00,-2.767072636802031775e+04,0.000000000000000000e+00,0.000000000000000000e+00,8.580518875953171399e-11,-1.688345399137481877e+02,-1.956171875000000000e+07
3.577299412915851295e+00,-8.421510363088531292e+00,-2.684858455463231439e+04,0.000000000000000000e+00,0.000000000000000000e+00,8.629359020421685505e-11,-1.674390852597056494e+02,-1.921240234375000000e+07
3.585127201565557975e+00,-9.012203424537672092e+00,-2.596387823955003478e+04,0.000000000000000000e+00,0.000000000000000000e+00,8.678368365297584215e-11,-1.660334050154699810e+02,-1.886308593750000000e+07
3.592954990215264210e+00,-9.582428237947105742e+00,-2.501855023951128896e+04,0.000000000000000000e+00,0.000000000000000000e+00,8.737076540861029130e-11,-1.646431217616940330e+02,-1.851376953125000000e+07
3.600782778864970446e+00,-1.013085212935238744e+01,-2.401468985927968606e+04,0.000000000000000000e+00,0.000000000000000000e+00,8.798054235413038502e-11,-1.632155801208337778e+02,-1.816445312500000000e+07
3.608610567514677125e+00,-1.065619069173556888e+01,-2.295452777357212108e+04,0.000000000000000000e+00,0.000000000000000000e+00,8.862098593691803087e-11,-1.618478286869442400e+02,-1.781513671875000000e+07
3.616438356164383361e+00,-1.115721072480925891e+01,-2.184027690189386703e+04,6.888666110323204528e+00,7.621072480925730752e-02,8.942430554044770427e-11,-1.604644125583623122e+02,-1.746582031250000000e+07
3.624266144814090040e+00,-1.163256694996577778e+01,-2.065243272046303900e+04,1.341245722920095602e+02,5.515669499657755992e-01,9.023310501912345666e-11,-1.590532199044776291e+02,-1.711650390625000000e+07
3.632093933463796276e+00,-1.208019747345701056e+01,-1.935774508746827996e+04,3.270302964336095215e+02,9.991974734570081562e-01,9.115032182361185920e-11,-1.576725853849201542e+02,-1.676718750000000000e+07
3.639921722113502955e+00,-1.249755447957393883e+01,-1.794411912714258870e+04,5.520277626811135860e+02,1.416554479573936876e+00,9.211791777055078780e-11,-1.562317652676026682e+02,-1.641787109375000000e+07
3.647749510763209191e+00,-1.288193114006955575e+01,-1.640851330272574342e+04,7.913282289638465272e+02,1.800931140069554015e+00,9.307488658927122663e-11,-1.548597873335206145e+02,-1.606855468750000000e+07
3.655577299412915426e+00,-1.323062095897189749e+01,-1.475368380138597240e+04,1.031938531766919368e+03,2.149620958971896201e+00,9.426072630028777025e-11,-1.534975457245834036e+02,-1.571923828125000000e+07
3.663405088062622106e+00,-1.354103059210167359e+01,-1.298682885919582077e+04,1.263344398251305620e+03,2.460030592101673186e+00,9.546561432048060346e-11,-1.520773914530238926e+02,-1.536992187500000000e+07
3.671232876712328341e+00,-1.381076920502474970e+01,-1.111874651680687202e+04,1.476725901380259984e+03,2.729769205024748402e+00,9.679012463252407948e-11,-1.507121736389401860e+02,-1.502060546875000000e+07
3.679060665362035465e+00,-1.403772155127444776e+01,-9.163180637693556491e+03,1.664664191162019279e+03,2.956721551274446913e+00,9.823125625884566860e-11,-1.492561025243190613e+02,-1.467128906250000000e+07
3.686888454011741256e+00,-1.422010741281295942e+01,-7.136240372899051181e+03,1.821043256080017272e+03,3.139107412812957243e+00,9.957921013877723171e-11,-1.478669595703396737e+02,-1.432197265625000000e+07
3.694716242661448380e+00,-1.435652798252959350e+01,-5.055849450967205485e+03,1.941033219314527514e+03,3.275527982529592652e+00,1.012498649157544518e-10,-1.465421421409399727e+02,-1.397265625000000000e+07
3.702544031311154615e+00,-1.444599992293955282e+01,-2.941199885230775635e+03,2.021103644084512098e+03,3.364999922939550636e+00,1.029938912640302112e-10,-1.451101483185970267e+02,-1.362333984375000000e+07
3.710371819960861295e+00,-1.448797904819992333e+01,-8.122102803257809001e+02,2.059041933756871003e+03,3.406979048199922477e+00,1.048477176366411988e-10,-1.437656114286355660e+02,-1.327402343750000000e+07
3.718199608610567530e+00,-1.448237098034579340e+01,1.311008401288203913e+03,2.053960088418356008e+03,3.401370980345791217e+00,1.069605459477822625e-10,-1.422976679036673318e+02,-1.292470703125000000e+07
3.726027397260273766e+00,-1.442952677395988736e+01,3.408673917707020337e+03,2.006280540765430032e+03,3.348526773959885183e+00,1.088341430854764964e-10,-1.408648137325392042e+02,-1.257539062500000000e+07
3.733855185909980445e+00,-1.433023162812746598e+01,5.461833577790254822e+03,1.917705903633599291e+03,3.249231628127464244e+00,1.111441120736235455e-10,-1.396009022646705660e+02,-1.222607421875000000e+07
3.741682974559686681e+00,-1.418568111005150456e+01,7.452833834877939807e+03,1.791168718982743712e+03,3.104681110051503268e+00,1.136763687404371018e-10,-1.381561812368727544e+02,-1.187675781250000000e+07
3.749510763209393360e+00,-1.399744695716206522e+01,9.365758175379975000e+03,1.630767772857803493e+03,2.916446957162063036e+00,1.162548363151355983e-10,-1.368409989911204718e+02,-1.152744140625000000e+07
3.757338551859099596e+00,-1.376743373859952868e+01,1.118682654486999490e+04,1.441700990436403572e+03,2.686433738599527832e+00,1.194076533825940265e-10,-1.353762931239528484e+02,-1.117812500000000000e+07
3.765166340508806275e+00,-1.349782701221183245e+01,1.290475669265388569e+04,1.230210265326559011e+03,2.416827012211830272e+00,1.220549453608439319e-10,-1.338383316965235394e+02,-1.082880859375000000e+07
3.772994129158512511e+00,-1.319103352793837658e+01,1.451109696891292515e+04,1.003563902097511914e+03,2.110033527938375730e+00,1.252131958644987003e-10,-1.326750176600063753e+02,-1.047949218750000000e+07
3.780821917808218746e+00,-1.284961427371864495e+01,1.600055322888883165e+04,7.701240494060645005e+02,1.768614273718642771e+00,1.290138956033688632e-10,-1.312297422804529674e+02,-1.013017578125000000e+07
3.788649706457925426e+00,-1.247621048111488307e+01,1.737134882952328917e+04,5.395983243518157906e+02,1.395210481114882439e+00,1.326375906474924897e-10,-1.299447019918108026e+02,-9.780859375000000000e+06
3.796477495107631661e+00,-1.207345886465724938e+01,1.862573055981772268e+04,3.237276316363224282e+02,9.924588646572483075e-01,1.375359615214017046e-10,-1.285378659492222653e+02,-9.431542968750000000e+06
3.804305283757338785e+00,-1.164389333146220729e+01,1.977087635661275635e+04,1.382770649415595017e+02,5.628933314622058814e-01,1.415020343291534935e-10,-1.267652219797246858e+02,-9.082226562500000000e+06
3.812133072407045020e+00,-1.118981285699959827e+01,2.082130032331632901e+04,1.175252861218396028e+01,1.088128569995962525e-01,1.457468260277185935e-10,-1.257513407213968577e+02,-8.732910156250000000e+06
3.819960861056751700e+00,-1.071301821380704133e+01,2.180916047951774817e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.517958434647921849e-10,-1.243570245837086503e+02,-8.383593750000000000e+06
3.827788649706457935e+00,-1.021458664388643456e+01,2.275618390813394944e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.570127799647096685e-10,-1.230865723524317445e+02,-8.034277343750000000e+06
3.835616438356164171e+00,-9.695447302620161523e+00,2.366061850542203319e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.651874495178492310e-10,-1.219041251645106314e+02,-7.684960937500000000e+06
3.843444227005870850e+00,-9.156575228057993954e+00,2.452038504686356100e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.719105553105406315e-10,-1.195800641522175738e+02,-7.335644531250000000e+06
3.851272015655577086e+00,-8.598992613504959692e+00,2.533348212343667183e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.771341262165219477e-10,-1.187568867867460796e+02,-6.986328125000000000e+06
3.859099804305283765e+00,-8.023765115848352281e+00,2.609798933283279985e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.877871069825412891e-10,-1.176257560843263121e+02,-6.637011718750000000e+06
3.866927592954990001e+00,-7.431999789109297261e+00,2.681207003470022755e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.955575495918479302e-10,-1.162491665099255584e+02,-6.287695312500000000e+06
3.874755381604696680e+00,-6.824844041233443903e+00,2.747397948642991105e+04,0.000000000000000000e+00,0.000000000000000000e+00,2.107858847750978109e-10,-1.158834413038996018e+02,-5.938378906250000000e+06
3.882583170254402916e+00,-6.203483429008208816e+00,2.808207015791351660e+04,0.000000000000000000e+00,0.000000000000000000e+00,2.256645818369475225e-10,-1.121348683457423192e+02,-5.589062500000000000e+06
3.890410958904109151e+00,-5.569139142829562239e+00,2.863479563013646839e+04,0.000000000000000000e+00,0.000000000000000000e+00,2.286418518644947693e-10,-1.112364179563507633e+02,-5.239746093750000000e+06
3.898238747553815831e+00,-4.923065721091553826e+00,2.913071502509240963e+04,0.000000000000000000e+00,0.000000000000000000e+00,2.506304866180794099e-10,-1.113780861927713772e+02,-4.890429687500000000e+06
3.906066536203522066e+00,-4.266548813895218117e+00,2.956849733309694420e+04,0.000000000000000000e+00,0.000000000000000000e+00,2.625246221029563607e-10,-1.092241029152344538e+02,-4.541113281250000000e+06
3.913894324853229190e+00,-3.600902658977779947e+00,2.994692584053498285e+04,0.000000000000000000e+00,0.000000000000000000e+00,2.963963597459556677e-10,-1.124407401985006203e+02,-4.191796875000000000e+06
3.921722113502934981e+00,-2.927467129253383593e+00,3.026490273101431012e+04,0.000000000000000000e+00,0.000000000000000000e+00,3.541905173358768444e-10,-1.041440007524718681e+02,-3.842480468750000000e+06
3.929549902152642105e+00,-2.247605155661950516e+00,3.052145244939842814e+04,0.000000000000000000e+00,0.000000000000000000e+00,3.203723148303429038e-10,-9.897938542750863178e+01,-3.493164062500000000e+06
3.937377690802348340e+00,-1.562700232564493419e+00,3.071572459782403894e+04,0.000000000000000000e+00,0.000000000000000000e+00,3.747882909693451853e-10,-1.082096607227415888e+02,-3.143847656250000000e+06
3.945205479452055020e+00,-8.741536079900276146e-01,3.084699707719899379e+04,0.000000000000000000e+00,0.000000000000000000e+00,3.910651538262515984e-10,-9.883473382875457958e+01,-2.794531250000000000e+06
3.953033268101761255e+00,-1.833811691981064584e-01,3.091467926015904959e+04,0.000000000000000000e+00,0.000000000000000000e+00,5.142028439087397019e-10,-1.330203970452479325e+02,-2.445214843750000000e+06
3.960861056751467490e+00,5.081894636226422790e-01,3.091831484590149921e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.332945438112796932e-09,-9.994183275418711787e+01,-2.095898437500000000e+06
3.968688845401174170e+00,1.199122070321504196e+00,3.085758403096308393e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.686830925605017416e-09,-1.820041576635392744e+01,-1.746582031250000000e+06
3.976516634050880405e+00,1.887974818960765466e+00,3.073230525725012922e+04,0.000000000000000000e+00,0.000000000000000000e+00,3.123451520634861691e-09,1.181306928459017200e+02,-1.397265625000000000e+06
3.984344422700587085e+00,2.573303373803570437e+00,3.054243728373783233e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.010105587484078075e-08,-1.420465250960841104e+02,-1.047949218750000000e+06
3.992172211350293320e+00,3.253664038756787669e+00,3.028807985528987410e+04,0.000000000000000000e+00,0.000000000000000000e+00,2.943073371013336959e-08,-5.298781827398297395e+01,-6.986328125000000000e+05
4.000000000000000000e+00,3.927616944638033125e+00,2.996947497434072648e+04,0.000000000000000000e+00,0.000000000000000000e+00,9.349522693249466304e-07,7.586417926865550498e+01,-3.493164062500000000e+05
